LAMMPS data file via write_data, version 30 Jul 2021, timestep = 0

3600 atoms
1 atom types

0 43.5151852805432 xlo xhi
0 25.123503935558 ylo yhi
-0.003692385911578883 34.87622599523417 zlo zhi

Masses

1 55.8

Atoms # atomic

1 1 0 2.512350393555803 0 0 0 0
2 1 0.7252530880090527 1.2561751967779016 2.0513255064307407 0 0 0
3 1 0.7252530880090527 3.768525590333705 2.0513255064307407 0 0 0
4 1 0 0 0 0 0 0
5 1 2.175759264027158 1.2561751967779016 0 0 0 0
10 1 2.175759264027158 3.768525590333705 0 0 0 0
35 1 1.4505061760181055 0 4.1026510128614815 0 0 0
44 1 1.4505061760181055 2.512350393555803 4.1026510128614815 0 0 0
45 1 2.901012352036211 2.512350393555803 2.0513255064307407 0 0 0
46 1 3.6262654400452634 1.2561751967779016 4.102651012861481 0 0 0
47 1 3.6262654400452634 3.768525590333705 4.102651012861481 0 0 0
48 1 2.901012352036211 0 2.0513255064307407 0 0 0
49 1 4.351518528054316 0 0 0 0 0
50 1 5.076771616063369 1.2561751967779016 2.0513255064307403 0 0 0
64 1 5.076771616063369 3.768525590333705 2.0513255064307403 0 0 0
66 1 4.351518528054316 2.512350393555803 0 0 0 0
67 1 6.527277792081474 1.2561751967779016 -4.440892098500626e-16 0 0 0
68 1 6.527277792081474 3.7685255903337045 0 0 0 0
157 1 5.802024704072422 2.512350393555803 4.1026510128614815 0 0 0
160 1 5.802024704072422 0 4.1026510128614815 0 0 0
161 1 7.252530880090528 0 2.0513255064307407 0 0 0
186 1 7.252530880090528 2.512350393555803 2.0513255064307407 0 0 0
162 1 7.977783968099581 1.2561751967779016 4.1026510128614815 0 0 0
184 1 7.977783968099581 3.768525590333705 4.1026510128614815 0 0 0
187 1 8.703037056108633 2.5123503935558027 8.881784197001252e-16 0 0 0
188 1 9.428290144117685 1.2561751967779016 2.051325506430741 0 0 0
189 1 9.428290144117685 3.7685255903337045 2.0513255064307416 0 0 0
190 1 8.703037056108633 0 0 0 0 0
191 1 10.878796320135791 1.2561751967779013 8.881784197001252e-16 0 0 0
220 1 10.878796320135791 3.768525590333705 0 0 0 0
318 1 10.153543232126738 0 4.102651012861481 0 0 0
345 1 10.153543232126738 2.512350393555803 4.102651012861481 0 0 0
346 1 11.604049408144844 2.5123503935558027 2.0513255064307403 0 0 0
349 1 11.604049408144844 0 2.0513255064307394 0 0 0
347 1 12.329302496153897 1.2561751967779016 4.102651012861481 0 0 0
348 1 12.329302496153897 3.7685255903337045 4.102651012861481 0 0 0
350 1 13.054555584162948 0 0 0 0 0
351 1 13.779808672172003 1.2561751967779013 2.0513255064307403 0 0 0
382 1 13.779808672172003 3.768525590333705 2.0513255064307394 0 0 0
384 1 13.054555584162948 2.512350393555803 -8.881784197001252e-16 0 0 0
385 1 15.230314848190108 1.2561751967779018 0 0 0 0
386 1 15.230314848190108 3.7685255903337045 -1.7763568394002505e-15 0 0 0
509 1 14.505061760181055 2.5123503935558027 4.102651012861482 0 0 0
512 1 14.505061760181055 0 4.1026510128614815 0 0 0
513 1 15.95556793619916 0 2.051325506430742 0 0 0
514 1 16.680821024208214 1.2561751967779013 4.1026510128614815 0 0 0
542 1 16.680821024208214 3.768525590333705 4.102651012861481 0 0 0
544 1 15.95556793619916 2.512350393555803 2.051325506430741 0 0 0
545 1 17.406074112217265 2.512350393555803 0 0 0 0
546 1 18.13132720022632 1.2561751967779018 2.051325506430741 0 0 0
547 1 18.13132720022632 3.7685255903337045 2.0513255064307394 0 0 0
548 1 17.406074112217265 0 0 0 0 0
549 1 19.581833376244425 1.2561751967779013 0 0 0 0
580 1 19.581833376244425 3.7685255903337045 1.7763568394002505e-15 0 0 0
678 1 18.85658028823537 0 4.102651012861483 0 0 0
705 1 18.85658028823537 2.512350393555803 4.102651012861482 0 0 0
706 1 20.307086464253477 2.512350393555803 2.051325506430741 0 0 0
707 1 21.032339552262528 1.2561751967779018 4.102651012861481 0 0 0
708 1 21.032339552262528 3.7685255903337045 4.102651012861479 0 0 0
709 1 20.307086464253477 0 2.051325506430741 0 0 0
710 1 21.757592640271582 0 0 0 0 0
711 1 22.482845728280633 1.2561751967779013 2.0513255064307394 0 0 0
742 1 22.482845728280633 3.7685255903337045 2.051325506430741 0 0 0
744 1 21.757592640271582 2.5123503935558027 1.7763568394002505e-15 0 0 0
869 1 23.208098816289688 2.512350393555803 4.102651012861479 0 0 0
872 1 23.208098816289688 0 4.102651012861479 0 0 0
745 1 23.93335190429874 1.2561751967779013 0 0 0 0
746 1 23.93335190429874 3.768525590333705 0 0 0 0
873 1 24.658604992307794 0 2.0513255064307376 0 0 0
874 1 25.383858080316845 1.2561751967779013 4.102651012861481 0 0 0
902 1 25.383858080316845 3.7685255903337045 4.102651012861482 0 0 0
904 1 24.658604992307794 2.5123503935558027 2.0513255064307394 0 0 0
905 1 26.109111168325896 2.5123503935558036 -1.7763568394002505e-15 0 0 0
906 1 26.83436425633495 1.2561751967779013 2.051325506430741 0 0 0
907 1 26.83436425633495 3.768525590333705 2.051325506430741 0 0 0
908 1 26.109111168325896 0 0 0 0 0
1038 1 27.559617344344005 0 4.102651012861479 0 0 0
1065 1 27.559617344344005 2.5123503935558027 4.102651012861481 0 0 0
909 1 28.284870432353056 1.2561751967779022 1.7763568394002505e-15 0 0 0
940 1 28.284870432353056 3.768525590333705 -1.7763568394002505e-15 0 0 0
1066 1 29.010123520362107 2.5123503935558036 2.0513255064307394 0 0 0
1067 1 29.735376608371162 1.2561751967779013 4.102651012861482 0 0 0
1068 1 29.735376608371162 3.768525590333705 4.102651012861482 0 0 0
1069 1 29.010123520362107 0 2.051325506430741 0 0 0
1070 1 30.460629696380217 0 0 0 0 0
1071 1 31.185882784389268 1.2561751967779022 2.051325506430743 0 0 0
1102 1 31.185882784389268 3.768525590333705 2.0513255064307394 0 0 0
1104 1 30.460629696380217 2.5123503935558036 0 0 0 0
1105 1 32.63638896040737 1.2561751967779013 0 0 0 0
1106 1 32.63638896040737 3.768525590333705 0 0 0 0
1229 1 31.91113587239832 2.5123503935558036 4.102651012861482 0 0 0
1232 1 31.91113587239832 0 4.102651012861484 0 0 0
1233 1 33.36164204841643 0 2.051325506430743 0 0 0
1234 1 34.08689513642548 1.2561751967779022 4.102651012861482 0 0 0
1262 1 34.08689513642548 3.768525590333705 4.102651012861479 0 0 0
1264 1 33.36164204841643 2.5123503935558036 2.051325506430743 0 0 0
1265 1 34.81214822443453 2.5123503935558027 3.552713678800501e-15 0 0 0
1266 1 35.537401312443585 1.2561751967779013 2.0513255064307394 0 0 0
1267 1 35.537401312443585 3.768525590333705 2.0513255064307394 0 0 0
1268 1 34.81214822443453 0 0 0 0 0
1269 1 36.98790748846169 1.2561751967779013 0 0 0 0
1300 1 36.98790748846169 3.768525590333704 0 0 0 0
1398 1 36.26265440045264 0 4.102651012861482 0 0 0
1425 1 36.26265440045264 2.5123503935558036 4.102651012861482 0 0 0
1426 1 37.71316057647074 2.5123503935558027 2.051325506430743 0 0 0
1427 1 38.438413664479796 1.2561751967779013 4.102651012861482 0 0 0
1428 1 38.438413664479796 3.768525590333705 4.102651012861482 0 0 0
1429 1 37.71316057647074 0 2.0513255064307394 0 0 0
1430 1 39.16366675248885 0 0 0 0 0
1464 1 39.16366675248885 2.5123503935558027 0 0 0 0
1431 1 39.888919840497906 1.2561751967779013 2.051325506430743 0 0 0
1462 1 39.888919840497906 3.768525590333704 2.051325506430743 0 0 0
1465 1 41.33942601651601 1.2561751967779013 0 0 0 0
1466 1 41.33942601651601 3.768525590333704 0 0 0 0
1589 1 40.61417292850695 2.5123503935558027 4.102651012861486 0 0 0
1592 1 40.61417292850695 0 4.102651012861482 0 0 0
1593 1 42.06467910452506 0 2.051325506430743 0 0 0
1594 1 42.78993219253411 1.2561751967779013 4.102651012861482 0 0 0
1622 1 42.78993219253411 3.768525590333704 4.102651012861482 0 0 0
1624 1 42.06467910452506 2.5123503935558027 2.051325506430743 0 0 0
6 1 0 7.537051180667409 0 0 0 0
7 1 0.7252530880090529 6.280875983889508 2.0513255064307403 0 0 0
9 1 0 5.024700787111606 0 0 0 0
11 1 2.175759264027158 6.280875983889508 6.661338147750939e-16 0 0 0
41 1 1.4505061760181057 5.024700787111606 4.102651012861481 0 0 0
58 1 1.4505061760181055 7.53705118066741 4.1026510128614815 0 0 0
59 1 2.901012352036211 7.537051180667409 2.0513255064307407 0 0 0
60 1 3.6262654400452634 6.280875983889508 4.102651012861481 0 0 0
62 1 2.901012352036211 5.024700787111606 2.0513255064307407 0 0 0
63 1 4.351518528054316 5.024700787111606 4.440892098500626e-16 0 0 0
65 1 5.076771616063369 6.280875983889508 2.0513255064307407 0 0 0
84 1 4.351518528054316 7.53705118066741 0 0 0 0
85 1 6.527277792081474 6.280875983889508 -4.440892098500626e-16 0 0 0
179 1 5.802024704072422 7.537051180667409 4.1026510128614815 0 0 0
182 1 5.802024704072422 5.024700787111606 4.1026510128614815 0 0 0
183 1 7.252530880090527 5.024700787111606 2.051325506430741 0 0 0
215 1 7.252530880090528 7.53705118066741 2.0513255064307407 0 0 0
185 1 7.977783968099581 6.280875983889508 4.102651012861482 0 0 0
216 1 8.703037056108633 7.537051180667409 0 0 0 0
217 1 9.428290144117685 6.280875983889508 2.051325506430741 0 0 0
219 1 8.703037056108633 5.024700787111606 0 0 0 0
221 1 10.878796320135791 6.280875983889508 0 0 0 0
342 1 10.153543232126738 5.024700787111606 4.102651012861481 0 0 0
376 1 10.153543232126738 7.53705118066741 4.102651012861481 0 0 0
377 1 11.604049408144844 7.537051180667409 2.0513255064307394 0 0 0
380 1 11.604049408144844 5.024700787111606 2.0513255064307394 0 0 0
378 1 12.329302496153897 6.280875983889508 4.102651012861481 0 0 0
381 1 13.054555584162948 5.024700787111606 -1.7763568394002505e-15 0 0 0
383 1 13.779808672172003 6.280875983889508 2.0513255064307394 0 0 0
412 1 13.054555584162948 7.537051180667409 0 0 0 0
413 1 15.230314848190108 6.280875983889508 0 0 0 0
537 1 14.505061760181055 7.537051180667409 4.1026510128614815 0 0 0
540 1 14.505061760181055 5.024700787111606 4.1026510128614815 0 0 0
541 1 15.95556793619916 5.024700787111606 2.0513255064307403 0 0 0
